total 110583808
drwxr-x--- 2 dsop dsop    16384 2025-02-11 17:49:26 .
-rwxr-x--- 1 dsop dsop    20038 2023-03-21 09:27:50 druid-spring-boot-starter-1.1.10.jar
-rw-r----- 1 dsop dsop     8850 2023-07-04 09:17:32 dsop-import_internal-cmpp-1.0.0.jar
-rwxr-x--- 1 dsop dsop  1579589 2023-03-21 09:55:16 ehcache-3.6.3.jar
-rwxr-x--- 1 dsop dsop   442013 2023-03-21 09:21:50 eureka-client-1.9.13.jar
-rwxr-x--- 1 dsop dsop   254382 2023-03-21 09:21:50 eureka-core-1.9.13.jar
-rwxr-x--- 1 dsop dsop    28809 2023-03-21 09:21:50 evictor-1.0.0.jar
-rwxr-x--- 1 dsop dsop   311876 2023-03-21 09:21:54 FastInfoset-1.2.15.jar
-rwxr-x--- 1 dsop dsop   671701 2023-03-20 22:37:42 fastjson-1.2.83.jar
-rwxr-x--- 1 dsop dsop   156048 2023-03-21 09:21:50 feign-core-10.4.0.jar
-rwxr-x--- 1 dsop dsop    29777 2023-03-21 09:21:50 feign-form-3.8.0.jar
-rwxr-x--- 1 dsop dsop    14212 2023-03-21 09:21:50 feign-form-spring-3.8.0.jar
-rwxr-x--- 1 dsop dsop    16372 2023-03-21 09:21:50 feign-hystrix-10.4.0.jar
-rwxr-x--- 1 dsop dsop     3741 2023-03-21 09:21:50 feign-slf4j-10.4.0.jar
-rwxr-x--- 1 dsop dsop   463813 2023-03-21 09:21:54 geronimo-javamail_1.4_mail-1.8.4.jar
-rwxr-x--- 1 dsop dsop    32359 2023-03-21 09:21:52 geronimo-jms_1.1_spec-1.1.1.jar
-rwxr-x--- 1 dsop dsop    16030 2023-03-21 09:21:52 geronimo-jta_1.1_spec-1.1.1.jar
-rwxr-x--- 1 dsop dsop   936397 2023-03-21 09:55:16 guava-r06.jar
-rwxr-x--- 1 dsop dsop   674028 2023-03-21 09:22:06 guice-4.1.0.jar
-rwxr-x--- 1 dsop dsop   123103 2023-03-21 09:21:50 hamcrest-2.1.jar
-rwxr-x--- 1 dsop dsop   114165 2023-03-21 09:21:50 HdrHistogram-2.1.9.jar
-rwxr-x--- 1 dsop dsop    76204 2023-03-21 09:21:54 hibernate-commons-annotations-5.1.0.Final.jar
-rwxr-x--- 1 dsop dsop  7084750 2023-03-21 09:21:54 hibernate-core-5.4.0.Final.jar
-rwxr-x--- 1 dsop dsop    12835 2023-03-21 09:21:50 hibernate-jcache-5.4.0.Final.jar
-rwxr-x--- 1 dsop dsop  1155630 2023-03-21 09:21:50 hibernate-validator-6.0.18.Final.jar
